feature_name,p_value,fold_change,adj_p_value,significant
Feature_31,0.06716896326730099,-1.4920820568193813,0.5334128027905464,False
Feature_32,0.03736085271268586,0.3302209654133213,0.5098518163122621,False
Feature_33,0.19130823858422913,-0.6869923942873262,0.8561824029287567,False
Feature_34,0.1271442485794017,-0.3011500986800472,0.6486426041563034,False
Feature_35,0.13121325398876207,1.1425148952232655,0.8064807979501569,False
Feature_36,0.10492785932631497,-0.5392105211095866,0.28281207803003017,False
Feature_37,0.0014526936746216438,-1.555323026848358,0.011995441081891227,False
Feature_38,0.038930758059238235,1.2806078388495976,0.13364478540569721,False
Feature_39,0.027919186725614605,-0.027232326327082203,0.21067681825589146,False
Feature_40,0.028514959909810785,0.9697707919523129,0.603801625249805,False
Feature_41,0.05727825687606508,0.5972291098717011,0.6890140005796039,True
Feature_42,0.001352997838114332,0.13950502591438024,0.007284394881034812,False
Feature_43,0.05884634652705248,0.023505449942403844,0.24439893071330251,False
Feature_44,0.06922926829954894,-0.10164591979031938,0.18528145219035097,False
Feature_45,0.05640008862082613,-1.2339837413718628,0.7205059024369322,True
Feature_46,0.03403234998947544,-1.1652323821091926,0.20477305932178919,False
Feature_47,0.3792861256049781,-0.9397382651304458,0.060997002540536846,True
Feature_48,0.22525641921479098,0.6152602319967628,1.1909738775110545,False
Feature_49,0.06967261309145259,-0.24433738473698,0.11616192971545598,False
Feature_50,0.12085948829220067,-0.051569224809471854,0.2420674245813042,False
Feature_51,0.07441747453669856,-1.1985681597746436,0.8927975753742773,False
Feature_52,0.14970358244711976,-1.4322352206149374,0.995570620222696,False
Feature_53,0.07322958590807906,1.681248395780017,0.12241570141478254,False
Feature_54,0.3147128311275207,-1.4466261508365186,1.183345414151622,False
Feature_55,0.004644915019061085,-1.1614790350313753,0.02561626813392245,False
Feature_56,0.019768299084529414,-1.7092167687308162,0.22136471242939926,False
Feature_57,0.004847361811131791,0.47706415398224183,0.9702269855733916,False
Feature_58,0.09978959844447449,0.35282336809641074,0.4341514641554358,False
Feature_59,0.08057255330826699,1.2060412623839607,0.29691894541303376,False
Feature_60,0.08331587591836011,0.1622115323445731,0.14088140489480694,False
Feature_61,0.1907599275668833,0.3789272440666813,0.7313823250605611,False
Feature_62,0.014844831394980655,0.2837380413310212,1.5779359171882557,False
Feature_63,0.06359665219763207,-0.0686558102215236,0.8807232084923577,True
Feature_64,0.32006331459674187,0.27702135808153977,1.6735696756319207,False
Feature_65,0.3276578288502707,-0.7796172153593427,0.137681289317472,False
Feature_66,0.2159392950957508,-0.488878382788726,0.22233498278269523,False
Feature_67,0.0164960617332742,-0.834451042719775,0.1662204063595353,False
Feature_68,0.011279529514231322,-1.6784752438013244,0.09140022762460792,True
Feature_69,0.06808573031950936,0.6930703167403267,0.10263419472854887,False
Feature_70,0.07099678004922412,-0.04225514774583448,0.010459686007310658,False
Feature_71,0.0719806514888106,1.2019300359758354,0.03614981356772644,False
Feature_72,0.13170601588802475,-0.9966885202661969,0.1359754919241723,False
Feature_73,0.09813734460373552,0.6804792662049023,0.11246629930428478,False
Feature_74,0.19117519028973357,1.0338104461229582,0.0350411576272912,True
Feature_75,0.025340922151808762,-0.6119082490270005,0.37007426790900627,False
Feature_76,0.13023032123974754,0.9503723830177433,0.24463681349131713,False
Feature_77,0.0682136801545855,-0.4788389592604186,2.1534618073818446,False
Feature_78,0.24298327698362665,0.716850263671199,0.008113045902628863,False
Feature_79,0.18606689559279732,1.1809712117264861,1.021568870643896,False
Feature_80,0.053060233935423654,-1.1858991144785103,1.1882874323901267,False
Feature_81,0.11946898455389195,0.49739553846693574,1.1739611502842082,False
Feature_82,0.2500936362588003,0.06872316886700908,0.8086298710601627,False
Feature_83,0.21977287852363345,-0.9371742141054014,1.6056224349940655,False
Feature_84,0.0008000822303160349,2.031272330246729,0.9199315966554372,False
Feature_85,0.07934516173886846,0.5572297504814377,0.7090006129272399,False
Feature_86,0.10046390576542522,0.3127435977703098,0.34655528989131923,False
Feature_87,0.048590802485777976,-0.2593364118043817,0.9276891470372128,True
Feature_88,0.030470350764127782,0.22846712650223014,0.0636568320154669,False
Feature_89,0.019531496668332957,-0.7150120047639472,0.047644551532027575,False
Feature_90,0.0015874170992317195,-0.4222701909686855,0.36967922273792636,False
Feature_91,0.20550508401468354,1.5494698170942423,0.5556467222974157,False
Feature_92,0.12858531135557114,0.30695098344940347,1.1997193392388144,False
Feature_93,0.1322751628582924,-0.2771834216064376,0.8752577733767766,False
Feature_94,0.14557448577952814,-0.7661676250421471,0.5516214684527097,True
Feature_95,0.06009409330043411,-0.13207719800249987,0.03896614958080872,True
Feature_96,0.04130087624667014,-0.6893992109765018,0.2625565108351575,False
Feature_97,0.13707046985210514,2.0199018369716693,0.9538846174232947,False
Feature_98,0.052390062117102246,1.8248131746688958,0.3022554294202636,False
Feature_99,0.029785628925693974,0.05910499241999177,0.3139676057863857,False
Feature_100,0.43559906620908695,-1.1212635060154659,0.9111477107597061,False
Feature_101,0.13603555761199837,0.0522803830373447,1.2759490693143547,False
Feature_102,0.10626733885996203,0.5491032916479617,0.08586922107668012,False
Feature_103,0.05087946603741809,0.8486210072861915,0.28877487850452926,False
Feature_104,0.20645395655291604,-1.5718000068412905,0.5494912851217006,False
Feature_105,0.13966355756594032,-0.05556154708494645,0.17003974679828618,False
Feature_106,0.16716310576453355,0.21809780155624076,0.71448317375432,False
Feature_107,0.05347474889420193,-0.12218895682153319,0.024348234543067074,False
Feature_108,0.011842865107919041,0.7033391410785591,1.2272389596602244,True
Feature_109,0.16256940197313519,0.5231566507422194,0.07907798024074845,False
Feature_110,0.024501032162341802,-0.25381062532938675,0.004325712076279237,False
Feature_111,0.1606743986261343,-1.0695227981759767,0.12719790886854362,False
Feature_112,0.0005243070387348246,1.725597690508039,0.21654632087898446,True
Feature_113,0.04754728691929459,-2.220158544109519,0.16400640603413436,False
Feature_114,0.04201105362848906,1.64577167089494,1.7978842913331385,False
Feature_115,0.10311715442077521,-0.46709170679152096,0.6098875180953894,False
Feature_116,0.16938576888991286,-3.1862896161490872,0.14505067399233307,False
Feature_117,0.05264665964799872,0.18152373292421964,1.026353032851633,False
Feature_118,0.10401589080135298,1.3951865652445499,0.4929968516278803,False
Feature_119,0.017972660135558278,0.6651578626323323,2.03203397242506,False
Feature_120,0.0312226650745232,0.40783439336486443,0.026055005177032835,False
Feature_121,0.180133420443074,-0.43394493015350005,0.12812217464132797,False
Feature_122,0.0627874308469883,-0.8305890277605966,0.46043775672374193,False
Feature_123,0.2223361743571518,-2.0047792266499505,0.8841515554798973,False
Feature_124,0.05958565551120281,0.8748401332034569,1.0760027218047281,False
Feature_125,0.10619723673110948,-0.8733917338626387,0.21015149962534246,False
Feature_126,0.15413196841823562,1.0464805472143284,0.5184924506616828,False
Feature_127,0.021418507672795722,0.8744217612515184,0.10949513302624042,False
Feature_128,0.19776301438095856,-0.7938306512924005,1.7110729321586684,False
Feature_129,0.0982352955925253,-1.1032872856047455,0.870798305599168,False
Feature_130,0.15857201127164897,-0.5048311374006177,0.7573256556980068,False
Feature_131,0.2138902726990578,0.4349542501408338,0.041023016734190496,False
Feature_132,0.16014598014487724,0.6700882081359351,0.21661923516580597,False
Feature_133,4.2802126580559315e-05,1.620138982849177,0.004703860373719821,False
Feature_134,0.35776098599378603,1.5203673409529714,1.4263757832083537,False
Feature_135,0.09319501550541584,-0.6008393977987907,0.8519244336044507,False
Feature_136,0.14985591028203157,-0.32844591918445676,0.7907437236178382,False
Feature_137,0.07737622693546346,1.1662009021316082,0.11950433566230462,False
Feature_138,0.0033845643995519467,-0.9042189627861106,0.3133260987561105,False
Feature_139,0.07125059271117294,-1.575330576497177,0.4547991854644996,False
Feature_140,0.04728778388785613,-0.42863093599440355,1.4209262865750014,False
Feature_141,0.29654800890539085,-1.8919480782284797,0.08072321733981881,False
Feature_142,0.30341601689246733,2.098665793097439,0.13921409191728085,False
Feature_143,0.011800629259335227,1.5811032976771673,0.32540483836607326,False
Feature_144,0.031625250199266854,-0.6185406437142638,0.2164732466650847,False
Feature_145,0.06097906683003146,-0.20717991963205099,1.3312628015558114,False
Feature_146,0.13353503907286493,0.12492270657309328,0.5175512798411999,True
Feature_147,0.018208080414635962,0.26274781159880645,0.4214154104867626,False
Feature_148,0.24974098937202835,-2.404210553186785,0.3117210138446701,False
Feature_149,0.04678728599105061,-0.8908081721226728,0.049283595069804544,False
Feature_150,0.032001506245217186,-0.5144134935086367,0.02960767035647626,False
Feature_151,0.023259841504727864,0.15846310579106404,0.04164108158346148,False
Feature_152,0.058380927704615775,0.9053068341444226,1.0819435855812616,False
Feature_153,0.23317261302866826,0.20789991102580238,0.6090537567342796,False
Feature_154,0.04908838921772425,-1.2008037121301194,1.0920145663539726,False
Feature_155,0.23279130085130084,-0.46329006815187207,0.1720100145813359,False
Feature_156,0.03576337663706083,1.198962956020515,0.13722845155012295,False
Feature_157,0.022044169790032493,1.9822671787247337,0.2598511022525627,False
Feature_158,0.014824007191166314,-0.39763225907119676,1.2627668157068346,False
Feature_159,0.03996468291963475,1.0844625987076346,0.9162165670990462,True
Feature_160,0.03190663266235152,-0.3835375026248961,1.3592903590586511,False
Feature_161,0.0006786989989819188,-0.2537240416169564,1.0240014646470639,False
Feature_162,0.02576508560697878,-1.4274915278733449,0.613891798751958,True
Feature_163,0.13119623063980876,0.6702923864800397,0.2662269892025214,False
Feature_164,0.16361848909046575,-0.9411367869415792,0.266337588954981,False
Feature_165,0.014422495835182018,-1.1724784822857572,0.31578885213637614,False
Feature_166,0.03137903833664386,-0.004434528559529224,0.06103973089749659,False
Feature_167,0.10859152405756355,1.0063752618321273,0.4892006225659101,False
Feature_168,0.12559712984154728,-1.4817923897609064,0.2663539299620643,False
Feature_169,0.04068458458288237,-1.6444315513556305,0.5388004631639729,False
Feature_170,0.20748730877735003,-0.529114275128194,0.1239246298966826,False
Feature_171,0.057370326353862355,-0.035298267111665595,0.22472205652705357,True
Feature_172,0.02753884870934314,-0.5247453501232432,0.11568516563437152,False
Feature_173,0.09384966789247595,1.0654278198713558,0.1623801100457714,False
Feature_174,0.12421900811011435,0.2474420340017577,0.689903289940149,False
Feature_175,0.017457941018402562,-0.8818730885869283,1.456489844669516,False
Feature_176,0.021039186830623745,1.522331550183429,0.09586277988079053,False
Feature_177,0.03436415524215181,-0.3553297535290449,0.33643287533638866,False
Feature_178,0.03846077175869983,0.8818951873323703,0.0952647775612886,False
Feature_179,0.2702382060912491,1.1240758499828518,0.2993401595093964,False
Feature_180,0.1791057408768201,-1.2685298979817026,0.11756537365016503,False
Feature_181,0.05597498710114956,-1.3172170857172962,0.021992416210874936,False
Feature_182,0.08916327683211311,1.749597502676315,0.030233909456800854,False
Feature_183,0.14633895321530715,1.6933559311169697,0.3787872181804208,False
Feature_184,0.006772695211174454,1.1886960474241635,0.24881557494290119,False
Feature_185,0.11879023909292166,-1.1709484796373486,1.0060719742436328,False
Feature_186,0.0989068280683073,0.012232812479003374,0.02751291444777496,False
Feature_187,0.056260850571714704,0.5174790203431814,0.03672436134438017,False
Feature_188,0.00190929485180811,-0.7143807559450257,0.11823266635400335,False
Feature_189,0.07636690067330085,1.5248443023445926,0.18066689812806902,False
Feature_190,0.1201543391587249,-0.1436912272314593,0.2388621420275422,True
Feature_191,0.006458759900620685,0.7455009482133643,0.3552657222192151,False
Feature_192,0.06471278729651994,-0.07033921737447023,0.27515570657906097,False
Feature_193,0.028330814769076097,-0.8800745762065176,0.7882143393639617,False
Feature_194,0.011629971464495376,-0.1505084174127105,0.16836958485382814,True
Feature_195,0.15499212644841415,1.7802550818603695,0.09207952637922524,False
Feature_196,0.05508917234984523,-2.1437322008234396,1.1137277778453856,False
Feature_197,0.09133945217226223,-0.5772030601402858,0.42734132019314447,True
Feature_198,0.01850750309811742,0.73362904336988,0.27776710245385194,False
Feature_199,0.09112189054430408,0.6028073654570474,0.39618772443844996,False
Feature_200,0.020298189439407248,-0.7599803392055972,0.3828934124168631,False
Feature_201,0.03209211520418187,2.1369246725951228,0.18540656013726758,False
Feature_202,0.22777293525994918,1.556509133571606,0.03825696241327266,False
Feature_203,0.003621665177805586,0.5343147813414035,0.044263945962160156,False
Feature_204,0.005137033821149662,-0.8512762701816393,0.15083965947209874,False
Feature_205,0.11066627363179274,-1.108240418912728,0.28995633041211055,False
Feature_206,0.27116251914763356,-0.9251728160465413,0.3716837403722176,False
Feature_207,0.04580175357280758,-0.03812999210085617,0.00443296184377746,False
Feature_208,0.27588941175043813,0.809864604171954,1.3513652751017937,False
Feature_209,0.012187389427095192,-0.408938994485168,0.8056878304873787,False
Feature_210,0.02238682870238199,-0.4903119057770019,0.9632565893887758,False
Feature_211,0.4057405128227556,-0.4788928578262853,0.02027156257759925,True
Feature_212,0.042118755043110134,-1.1354724430744076,0.05350289979951746,True
Feature_213,0.04476671417957499,-0.4771041643367223,0.750776779351633,False
Feature_214,0.1871367520371696,0.4508254339595673,0.6580913948213173,False
Feature_215,0.10228057196686946,-1.4318952103385358,0.09063284134480153,False
Feature_216,0.41184534519682353,2.521976328903829,0.6061340844266729,False
Feature_217,0.01509889206355119,-0.6791374029174413,0.6371761286135978,False
Feature_218,0.07736146426243502,0.6026544827601766,0.13643002093154108,False
Feature_219,0.037930968430306425,1.0813177137541317,0.04251693009917454,False
Feature_220,0.010315102645334093,1.2485864919928815,0.10563064502671113,False
Feature_221,0.006035809667836776,-1.1280156157581835,0.6189336396328015,True
Feature_222,0.20235722487322452,-0.16396426876931675,0.11169511685939654,False
Feature_223,0.08100587749086752,-1.3578818574250462,0.9191201185766,False
Feature_224,0.012147909001678437,-0.3471859627991418,0.0595667082910257,False
Feature_225,0.0024704548069123195,-1.4993544640524978,0.3955565218608078,False
Feature_226,0.1194352030408503,-0.4558427697817999,1.0127680432041077,False
Feature_227,0.08769509400076858,-1.859962812947948,0.478773280841465,False
Feature_228,0.11978918333210282,0.20853558136575817,1.024558963216648,False
Feature_229,0.02428039294184691,0.28656609111862347,0.25619534887211587,False
Feature_230,0.0648344992343062,-0.3516870162967615,1.6314934451453422,False
Feature_231,0.010790661433194806,1.73881559148283,1.4391775465610588,False
Feature_232,0.09942618984547064,1.2908401185296496,0.47883007196870153,False
Feature_233,0.014251120581862535,0.3328594418260125,0.6837601057338237,False
Feature_234,0.27306495138389225,1.080486458212609,0.19236089857339306,False
Feature_235,0.2156924653890553,0.45269196993780136,0.16079889347358448,False
Feature_236,0.08136265189542152,-0.6215522348726235,0.10080160638918309,False
Feature_237,0.0460027937325156,-0.21824270405152404,0.6143788456842806,False
Feature_238,0.06942922428942887,-0.4414574189292856,1.4105152204700215,False
Feature_239,0.16321778756607327,-1.5960235988746494,0.2321579572501466,False
Feature_240,0.016075775355994026,-1.0364975358058424,0.21096401118274724,False
Feature_241,0.07094723655876867,2.2610467945406514,0.0982207277379829,False
Feature_242,0.041894707708054896,-2.9075929905512328,0.2785163041364846,False
Feature_243,0.21137141512626081,2.133151637767579,1.1007401975888906,False
Feature_244,0.10660073456507056,-0.3311237679528112,1.1196943380539612,False
Feature_245,0.053758882147867386,-0.5167524931847348,1.7833455624834158,False
Feature_246,0.06565308956934134,0.7365973100900687,0.06309602668534184,False
Feature_247,0.09120046550469256,-0.5737659704249563,1.1010108749805891,True
Feature_248,0.011158850965041087,-0.5131627449497959,0.05602010553217352,False
Feature_249,0.021256653757077724,1.0302013244753303,0.14126621644426873,False
Feature_250,0.2522120862350474,-1.0974621547706578,0.8404683060251286,False
Feature_251,0.03790785087278318,1.024955190259801,1.2021988607670826,False
Feature_252,0.3254537081433859,-0.05988770619774937,0.1828413523724035,True
Feature_253,0.011271204765882914,1.093026393577115,0.005329877121069929,False
Feature_254,0.024420442759910888,-0.901166625481691,0.08222832829112765,False
Feature_255,0.2844354961164694,3.2076195609978386,0.10451868608774985,False
Feature_256,0.31023579348054126,-0.11120497140623196,0.08837423967471462,False
Feature_257,0.1837513446842036,-0.6173823742916196,0.30789808879886976,False
Feature_258,0.0575234337514438,0.31331859056123645,0.6283711793107251,False
Feature_259,0.09183909851258337,-2.4575386220924353,0.7187477773182618,False
Feature_260,0.01949198395563859,-1.0503238878410714,0.014576673501281313,True
Feature_261,0.07070237961909266,0.024293732253570968,0.1432237037534429,False
Feature_262,0.08621061435736689,0.08622579019276176,0.5560551601297193,False
Feature_263,0.016793246996707784,-0.04584485634885874,0.1933361165968227,False
Feature_264,0.08953531747387994,0.07420435521426244,0.12385771936481235,False
Feature_265,0.5669607641539198,1.1677753835754918,0.07448497391287434,False
Feature_266,0.18383441145853807,1.0692520168800426,0.12511075391217946,False
Feature_267,0.06433664251590442,0.05629951488387259,0.2234285424413933,False
Feature_268,0.005390479155822263,1.475384866562941,0.5469848254794744,False
Feature_269,0.02255043386790561,-0.3607588769230067,0.4809794312864795,False
Feature_270,0.007201296056255732,0.4683092867565846,0.5714084386574452,True
Feature_271,0.12611239279679032,-0.2383018173535154,0.04201126008520814,False
Feature_272,0.008832334336948373,-0.4986764806954236,0.9895985484443093,False
Feature_273,0.027014471138813913,0.8055334643229787,0.03555838540217722,False
Feature_274,0.04237659754599437,-0.3980127457355068,0.19282049635192638,False
Feature_275,0.17496355975919453,-1.134596755302648,0.3733710987326189,False
Feature_276,0.07386414275085838,-1.1660418365438787,0.1115114803503848,False
Feature_277,0.06278738725464518,0.6538251327075035,1.281765320542633,False
Feature_278,0.0708038548441132,-1.2105713766343191,0.8830233128546817,False
Feature_279,0.006862487339703679,-0.12710909132007842,0.5193863789324142,False
Feature_280,0.045495748414738524,-0.6697297315151837,0.5461083427568743,False
Feature_281,0.14459239462401421,1.031273854728987,0.8501429555756518,True
Feature_282,0.09395269001475137,-0.947033587249201,0.43910731611337456,False
Feature_283,0.0765663881355201,1.4935785171491496,0.04218028586175546,True
Feature_284,0.04486465277698468,-0.9064753478585955,0.6147453998556265,False
Feature_285,0.14713133981119605,-0.4927043645104172,2.2379350837800303,False
Feature_286,0.04740735323724618,1.9556046843075428,0.09996396794618626,False
Feature_287,0.06278130084797949,1.5067119081711857,0.2052201100999332,False
Feature_288,0.036113350499987186,-0.1961365010547443,0.10002041199947728,False
Feature_289,0.0023209674897066456,0.41453775462595616,0.11223400157762832,False
Feature_290,0.3233577625558143,0.10781509586399601,0.18005664149047138,False
Feature_291,0.04011635927611719,-1.074685523713244,1.2864456271232594,False
Feature_292,0.08729274135280109,-0.8918495157737701,0.09016667433229208,False
Feature_293,0.010182971108928152,1.1086860024050746,0.08083443217683997,False
Feature_294,0.18918552169912048,0.7282627842011067,0.2328382845007233,False
Feature_295,0.031166608556578337,-0.4319727955397578,0.19476299800550562,False
Feature_296,0.05512093973472851,1.3048927534071606,1.1463468658110578,False
Feature_297,0.012509579301784505,-1.521588841489521,0.8588786753758576,False
Feature_298,0.11352368399368369,0.2983474824192347,0.1537281764195789,False
Feature_299,0.039436350392448,0.4979274642810666,1.6046604465392622,False
Feature_300,0.22097225144270186,-2.26696435897188,0.3359270954484601,False
Feature_301,0.11746680575115379,0.8458949554331713,0.7059417689259444,False
Feature_302,0.13593990646786466,0.5337124165863877,0.6618866260019441,False
Feature_303,0.0006963109012705918,-1.3845525108710472,0.11424360950126289,False
Feature_304,0.03510664153872755,0.11167806677683091,0.24282825664334348,False
Feature_305,0.025755580091472403,0.3567038431266644,0.5945292101419292,False
Feature_306,0.21362185174373038,-0.5588971552723323,0.31682177053090116,False
Feature_307,0.01034823086276925,-0.6752030749732826,1.0254011636597244,False
Feature_308,0.06245751382306173,0.24574408666904457,0.4234864806593642,False
Feature_309,0.04129696440195606,-0.2063711630654065,2.2865586524525874,False
Feature_310,0.0069921992633196735,-0.45252083799991616,0.1353947565869756,False
Feature_311,0.08523222921455974,0.8419104753172553,0.4710038670149535,False
Feature_312,0.07976167231604735,-1.0762030391730257,0.0840328160286368,False
Feature_313,0.20031267435126834,0.7525555728306871,0.8262381393219087,False
Feature_314,0.29858294494020576,-0.9093178337466103,0.4843938078578157,False
Feature_315,0.1704292671833758,1.0886904332272438,0.12068444371784862,True
Feature_316,0.020744530600960254,-1.596508959613456,0.10364354361973575,False
Feature_317,0.09925918732657918,-0.49251725917730615,0.8303957448245438,False
Feature_318,0.04810792236769816,0.23632620185618475,0.19583018874541297,False
Feature_319,0.036342763780880326,1.2508244938055217,0.18125242361243882,False
Feature_320,0.16691508259513663,-0.8002193471722644,1.0486742001052947,False
Feature_321,0.19410748013082424,-0.6896309556664737,0.07894346942587513,False
Feature_322,0.39905550168600046,-1.5084542075918004,1.4393704610363542,False
Feature_323,0.01433498488223088,0.37061438061606866,0.1788020121068036,False
Feature_324,0.03154164982325356,-0.6543202890691061,0.13612453538974412,False
Feature_325,0.08888665774890017,-0.5413351731327687,0.5097653309084857,False
Feature_326,0.014103606359783645,0.1334117708032978,0.137736749688131,False
Feature_327,0.012162099292943068,-1.045487668715504,1.256644317422939,False
Feature_328,0.02507642437261552,0.45318870005992334,0.09542586800379027,False
Feature_329,0.11176902347315854,-0.0659416677749307,0.45908431495033464,False
Feature_330,0.043258157609145566,1.4488407774149412,0.12020437300500127,False
Feature_331,0.09476616920887555,-0.33918282561248425,0.46803734688463394,False
Feature_332,0.07355592628313937,-0.1127956915964426,0.07906825802463274,False
Feature_333,0.09768458401212055,0.45591367524520227,0.30608619912530327,False
Feature_334,0.024349493607712117,0.49222972835510526,0.07481178988992379,False
Feature_335,0.04622663066306383,-1.647541001179915,1.246243296957448,False
Feature_336,0.11502953187673547,-1.3864786867847723,0.21959523549650403,False
Feature_337,0.1237513345370453,-1.0037755248045293,1.5134092156279675,False
Feature_338,0.07145800221620305,0.10970105278136841,0.6720954924172005,False
Feature_339,0.07045497233894321,0.44346787316945624,0.6041975807583475,False
Feature_340,0.007340823604936137,-1.4947448624734816,0.9167158459125263,False
Feature_341,0.17136432894711848,-0.5317886797588423,0.4759012492692874,True
Feature_342,0.1017168349530256,0.05776208567533028,0.27750674120699514,True
Feature_343,0.009040749592586194,0.44039220184831457,0.2480180356645341,False
Feature_344,0.0655303094516136,-0.09772900563516167,0.11689901288445735,True
Feature_345,0.09478603600774319,0.4775904198678246,0.013834841732095586,False
Feature_346,0.06778750265000881,0.4848572180603303,0.8573924722880467,False
Feature_347,0.12456272811610213,1.5202477849929643,0.03662904548443126,False
Feature_348,0.3374344452076967,0.14326298081404362,0.9884429627665648,False
Feature_349,0.07800197463490323,0.5500100445331689,0.8804772738180079,False
Feature_350,0.11560981622488445,-0.8537095052979796,0.2725761222794544,False
Feature_351,0.06125091523361692,-0.5644390320257946,0.1916780855610551,False
Feature_352,0.11046828110399776,-1.329919319840119,0.15583105898199712,False
Feature_353,0.09525844961168194,-0.03303658121850608,0.022550130600966965,False
Feature_354,0.010428274882624301,-0.08902707133319465,0.19185419725357963,True
Feature_355,0.06436363363440495,-0.45595941350591573,0.04617975767192289,False
Feature_356,0.19915604723850996,-0.0751781567932497,0.6521226145891011,True
Feature_357,0.026920275726955496,0.7917853655218879,0.21221345200711378,False
Feature_358,0.3491630358792925,0.8534133010679238,0.2585923742211529,False
Feature_359,0.055516316383365676,0.8580824137366119,0.22061375849104656,False
Feature_360,0.022333517103936454,-1.8068648712996989,0.3857781872526159,False
Feature_361,0.10277521527538491,0.10755790174850935,0.03212596621505264,False
Feature_362,0.09272948512949707,0.9470712996435515,0.26342150149760424,False
Feature_363,0.05123514989823319,-0.5046040173614345,0.8043795141838159,False
Feature_364,0.024329162701294624,0.5395534630275313,0.14744717182633232,False
Feature_365,0.01099183974180952,-0.10418857290524271,0.45257627910373766,False
Feature_366,0.008219555975161488,-0.18969067126631498,0.3948430785013712,False
Feature_367,0.017978890208373535,0.6512866297588275,0.044994387624479285,False
Feature_368,0.03515588498242522,-0.6632733941279331,1.0832898043888357,False
Feature_369,0.06570253944019505,1.7287863585825054,1.8456923586915874,False
Feature_370,0.18346969401495,0.10751814555312093,0.8088756286153498,False
Feature_371,0.10757781116840087,-1.9165533428978831,0.48856815821691135,False
Feature_372,0.024040512532869058,-0.3993789387295111,0.07738736414945557,False
Feature_373,0.21225296537645547,-0.5885556723181123,0.9031539933625861,False
Feature_374,0.0454879344061316,0.7385623296241526,0.296014783427306,False
Feature_375,0.03304784520280842,0.5722590173049527,0.5734363985156297,False
Feature_376,0.035787875888981184,-0.4787835354265637,0.3170017792493439,False
Feature_377,0.1736096804240299,-1.5990351204592068,0.050415440477886014,False
Feature_378,0.08181394199257974,0.07648967025261025,0.27166055404120926,False
Feature_379,0.12691860096532745,0.9811989565818104,0.9843948478035253,False
Feature_380,0.4643196112126214,0.7029458126436776,0.0606907336500509,False
Feature_381,0.14871701934013845,0.08762331861414356,0.5317886613921718,False
Feature_382,0.1109895092914564,-0.5735717083425734,0.16463278212845145,False
Feature_383,0.15190021460790928,1.0397590412690645,0.14933766924917383,False
Feature_384,0.0676694334257229,-0.13052170595432705,8.443912924020371e-05,False
Feature_385,0.002735544442556756,-0.04987365383458034,0.08243181690349133,False
Feature_386,0.12455677116374814,-1.628409296774033,1.1772509695300217,False
Feature_387,0.15742013082210946,0.264255596986057,0.18246163116506853,False
Feature_388,0.11755316315173735,-1.523373766827379,0.18911990669641401,False
Feature_389,0.047135936421215885,-2.6591282777812446,0.4645194963579971,False
Feature_390,0.12718424423269,0.7781463846168211,0.07177264952491386,False
Feature_391,0.1344320870349813,0.2257084026381977,1.014589192135179,False
Feature_392,0.013189526067307595,-1.7773204217700036,2.2152931685285724,False
Feature_393,0.01575217178932148,0.35014110417745603,0.10164405701577152,False
